id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
37517298,"Quiet, Relaxing Studio close to Belvedere",50945012,Easy Flat TEAM,,Wieden,48.19172,16.37567,Entire home/apt,101,1,3,2022-07-16,0.60,31,333,3,
37882229,Spacious 2 Floor Loft between City Center & Danube,40846166,Thomas,,Leopoldstadt,48.22719,16.39858,Entire home/apt,72,14,8,2022-09-02,0.22,1,40,2,
37517509,Style and Luxury home close to Belvedere,50945012,Easy Flat TEAM,,Wieden,48.1896,16.37693,Entire home/apt,101,1,1,2021-01-10,0.05,31,316,0,
37517636,"Luxurious, Conceptual home near Belvedere",50945012,Easy Flat TEAM,,Wieden,48.18998,16.37687,Entire home/apt,101,1,0,,,31,335,0,
37518253,"Relax in a Luxurious, Modern home near Belvedere",50945012,Easy Flat TEAM,,Wieden,48.19139,16.37725,Entire home/apt,84,1,2,2019-10-06,0.05,31,321,0,
37518474,Exquisitely Designed Home near Belvedere,50945012,Easy Flat TEAM,,Wieden,48.1917,16.3754,Entire home/apt,84,1,2,2020-01-04,0.06,31,335,0,
38121279,Dachterrassentraum direkt am Augarten-Aircondition,889194,Ortrun,,Leopoldstadt,48.22568,16.38227,Entire home/apt,149,2,3,2019-12-15,0.08,2,99,0,
37903026,Cosy and central Apartment for 2 + 4,5832934,Helmut,,Margareten,48.18542,16.34847,Entire home/apt,45,4,16,2021-11-21,0.44,3,9,5,
37908561,Zentrale 2-Zimmerwohnung in TOP Lage,118388584,Jaqueline,,Mariahilf,48.19108,16.3431,Entire home/apt,53,5,12,2020-03-28,0.32,1,0,0,
38125116,TOP LOCATION 1100 WIEN,288053206,Harun,,Favoriten,48.16841,16.36572,Private room,20,1,1,2019-10-04,0.03,1,0,0,
37934943,"Cooles, modern eingerichtetes Apartment",171415703,Günther,,Hernals,48.22229,16.32006,Entire home/apt,59,2,67,2022-09-08,1.81,3,350,33,
38130031,Come in and feel like home | Kärntnerstraße,289612303,Dejan,,Innere Stadt,48.20581,16.37156,Entire home/apt,140,2,64,2022-08-16,1.78,1,151,35,
38147054,"Lovely room in stylish, old fashioned flat",250929131,Tobias,,Neubau,48.20432,16.35226,Private room,40,3,6,2020-02-20,0.16,2,40,0,
37936165,Luxury 1BR + Aircon Apartment in City Center SG19a,14070533,Prestige Apartments Sabrina,,Alsergrund,48.21793,16.36511,Entire home/apt,150,3,2,2021-03-26,0.05,42,0,0,
37940858,"Bright, cozy & quiet",47784262,Reinhard,,Hernals,48.21703,16.32936,Entire home/apt,98,2,29,2022-09-03,0.81,4,178,19,
38159557,Cosy Naschmarkt Studio,124020062,Ron,,Margareten,48.1964,16.35953,Entire home/apt,79,2,55,2022-09-05,1.62,2,58,31,
37952768,Roof top studio with amazing view and 2 terraces,7648312,Olga,,Landstra§e,48.18912,16.39612,Entire home/apt,80,2,67,2022-07-20,1.82,1,64,17,
37954756,"Cosy Apartment at Prime Location 80m², Kurrentg.",14070533,Prestige Apartments Sabrina,,Innere Stadt,48.2112,16.37003,Entire home/apt,125,3,90,2022-09-08,2.42,42,13,43,
38163294,Double room in cosy apartment next to Belvedere,230205077,Ali,,Landstra§e,48.19255,16.38981,Private room,45,1,44,2022-08-24,1.20,2,0,33,
37957300,"The Levante Rathaus, Studio Apartment",231277538,The Levante Rathaus,,Josefstadt,48.21349,16.35208,Private room,210,1,3,2022-02-06,0.12,4,358,1,
38170606,Beautiful big flat f. families near city center,26957429,Sabrina,,Brigittenau,48.23435,16.37497,Entire home/apt,349,3,3,2019-10-15,0.08,1,50,0,
37957641,"The Levante Rathaus, Comfort Apartment",231277538,The Levante Rathaus,,Josefstadt,48.21349,16.35208,Private room,225,1,0,,,4,363,0,
37957799,"The Levante Rathaus, Levante Superior Apartment",231277538,The Levante Rathaus,,Josefstadt,48.21349,16.35208,Private room,235,1,0,,,4,364,0,
37957866,"The Levante Rathaus, Family Superior Apartment",231277538,The Levante Rathaus,,Josefstadt,48.21349,16.35208,Private room,275,1,0,,,4,357,0,
38173287,Green Heart - Belvedere Palace  Apt,151869337,Vienna Invites,,Landstra§e,48.19323,16.39027,Entire home/apt,98,2,8,2022-05-27,0.23,37,326,2,
38174776,Lovely flat with 2 balconies,14119449,Conny,,Landstra§e,48.20037,16.40277,Entire home/apt,100,2,3,2020-01-05,0.09,3,0,0,
37960203,Lovely apartment in the heart of vienna,280891183,Kai,,Wieden,48.19881,16.3682,Entire home/apt,77,3,13,2022-09-04,0.94,16,70,11,
38175481,"Haus ""Johnstrasse"" - Wohnung 18",252955210,Victor,,Rudolfsheim-Fnfhaus,48.19908,16.32223,Entire home/apt,45,3,57,2022-08-31,1.62,15,71,32,
37961030,Free whole February/ Big room-10min to city center,21244183,Moritz,,Leopoldstadt,48.21977,16.38285,Private room,39,5,7,2019-09-23,0.19,1,0,0,
38175718,Cozy City Center Apartment,62520096,Sarah & Christopher,,Leopoldstadt,48.21848,16.39883,Entire home/apt,84,2,35,2022-09-02,4.95,1,315,35,
37980530,NEAR CITY CENTER TOP LOCATION- FEEL THE KLIMT No.2,288015316,Patrick + Kim,,Favoriten,48.17614,16.37701,Entire home/apt,57,1,31,2022-09-02,0.89,1,336,5,
38176382,Beautiful Apartment next to Metro & City-Center,177705901,Joe,,Favoriten,48.1727,16.38341,Entire home/apt,105,2,42,2022-06-06,1.19,2,100,10,
38176400,Simple room next to Belvedere,230205077,Ali,,Landstra§e,48.1929,16.38822,Private room,39,2,60,2022-08-27,1.63,2,2,39,
37983156,Newly renovated & central - private room,288012242,Dominik,,Rudolfsheim-Fnfhaus,48.19554,16.3202,Private room,20,2,4,2019-10-17,0.11,1,0,0,
38187856,Charming City Apartment,88766762,Lucy,,Mariahilf,48.19952,16.36273,Entire home/apt,68,3,5,2019-11-03,0.14,1,0,0,
37983579,Beautiful modern Apartment in the center of Vienna,166371931,Katharina,,Neubau,48.20381,16.3425,Entire home/apt,80,4,3,2019-12-29,0.08,1,0,0,
38197532,Sweet central app incl garage! Rathaus 5min walk!,7096158,Caroline,,Josefstadt,48.20943,16.35257,Entire home/apt,65,4,14,2020-07-06,0.38,1,0,0,
37984879,Cute Balcony Apartment - Next to Opera,151869337,Vienna Invites,,Innere Stadt,48.20468,16.37269,Entire home/apt,147,1,18,2022-07-28,0.48,37,137,7,
38208072,Bright room close to Hundert Wasser Haus,289436974,Severin,,Landstra§e,48.21315,16.38971,Private room,42,2,4,2019-09-15,0.11,1,0,0,
38221324,PrivatZimmer nähe Hauptbahnhof Wien 8 Euro/Person,276889722,Uma,,Favoriten,48.18085,16.36915,Private room,15,1,27,2020-03-01,0.74,4,0,0,
37988000,Spittelau Chillout Lounge Top 28,8632750,Andreas,,Dbling,48.23244,16.35433,Entire home/apt,105,1,8,2022-04-29,0.22,77,164,2,
38226482,Perfect location for your stay in Vienna,91083005,Benjamin,,Neubau,48.20529,16.33734,Private room,40,1,2,2019-09-14,0.05,1,0,0,
37990066,Schönes Altbauzimmer direkt bei Schloß Schönbrunn,208433997,Anna,,Penzing,48.19056,16.3045,Private room,25,2,3,2019-09-24,0.08,1,0,0,
38240023,Vienna waits for you for 4 persons,101614640,Daniel - Interhome Group,,Margareten,48.18955,16.3607,Entire home/apt,15,1,8,2022-07-26,0.26,18,347,7,
38006353,Fascinating Apartment near Hoher Markt - Apt 7B,1547126,Anna & Vladan,,Innere Stadt,48.21344,16.37103,Entire home/apt,180,1,2,2022-08-02,0.48,39,110,2,
38246796,Vienna Gold Apartment 4P,10224269,Bernd,,Rudolfsheim-Fnfhaus,48.19696,16.33113,Entire home/apt,89,1,1,2020-01-06,0.03,3,331,0,
38248707,Lightfilled architects‘ Penthouse with a View,785436,Jana,,Meidling,48.1795,16.33717,Entire home/apt,85,1,1,2020-01-02,0.03,1,0,0,
38007511,Superior Apartment near Stadtpark - Apt 23,1547126,Anna & Vladan,,Landstra§e,48.20427,16.38618,Entire home/apt,200,1,43,2022-08-22,1.20,39,304,27,
38249236,Central Park Studio Apartment,12075332,Anna,,Landstra§e,48.19817,16.38197,Entire home/apt,40,7,2,2019-11-02,0.06,1,0,0,
38007850,Spittelau Chillout Lounge Top 38,8632750,Andreas,,Alsergrund,48.23248,16.35588,Entire home/apt,154,1,3,2022-08-18,0.09,77,318,1,
38014259,Charming 2 Bedroom Apartment,14070533,Prestige Apartments Sabrina,,Dbling,48.23572,16.3533,Entire home/apt,240,7,0,,,42,0,0,
38015379,Cosy Apartment City Center (Wien Mitte),30526276,Ketevan,,Landstra§e,48.20308,16.38538,Entire home/apt,66,2,78,2022-09-06,2.11,1,36,39,
38256428,Bright&Cozy Apartment next Schönbrunn,22444308,Matthias & Rachid,,Rudolfsheim-Fnfhaus,48.19031,16.32367,Entire home/apt,70,3,19,2022-09-05,0.52,1,269,12,
38023408,Vienna Mariahilfer strasse Apartment *****,288491829,Jasmin,,Neubau,48.20489,16.34498,Entire home/apt,161,4,51,2022-09-03,1.42,1,1,24,
38256668,Apartment close to Schönbrunn,40619154,David,,Penzing,48.19547,16.2866,Entire home/apt,45,2,5,2019-09-28,0.14,1,0,0,
38033518,Toll gelegene Wohnung,288590197,Franz,,Hernals,48.22472,16.30764,Entire home/apt,100,1,1,2019-10-28,0.03,1,0,0,
38261306,14 C&J's apartments,151419549,Jakob,,Ottakring,48.20966,16.32902,Entire home/apt,56,1,71,2022-09-08,1.95,2,4,15,
38037296,Apartment for up to 4 (1 big bedroom),9403216,Josef,,Ottakring,48.21401,16.33354,Entire home/apt,92,14,31,2022-09-04,0.84,34,210,19,
38276135,Cosy and bright Apartment,159552682,Nilia,,Favoriten,48.17331,16.36974,Entire home/apt,51,2,3,2020-09-30,0.08,1,130,0,
38040087,Designer mid-century Altbau near 1st district,86643540,Lili,,Landstra§e,48.19934,16.39635,Entire home/apt,80,2,3,2022-01-31,0.09,2,111,2,
38280760,Traum-Altbauwohnung Schönbrunn,18484643,Valérie,,Penzing,48.19048,16.30479,Entire home/apt,72,2,2,2020-01-01,0.06,1,0,0,
38043982,Tiny House / Gartenhaus/  Bad u WC im Haupthaus,47878495,Angelika,,Hietzing,48.1676,16.26985,Entire home/apt,32,3,25,2022-08-19,0.68,2,55,9,
38300910,Belvedere in 13 min. zu Fuß zu erreichen!,102603870,Dejan,,Landstra§e,48.18833,16.38954,Entire home/apt,81,1,42,2022-09-07,1.15,1,4,11,
38305121,Penthouse Kohlmarkt,8632750,Andreas,,Innere Stadt,48.20993,16.36873,Entire home/apt,560,2,19,2022-06-25,0.53,77,358,9,
38059495,Spacious cosy apartment next to Belvedere Palace.,17274290,David,,Wieden,48.19015,16.37423,Entire home/apt,135,3,25,2022-09-05,1.70,1,303,18,
38310405,Big City apartment-near Mariahilferstr+Westbahnhof,148186805,Marijana,,Mariahilf,48.19252,16.33913,Entire home/apt,104,3,56,2022-09-07,1.60,2,262,21,
38064361,The Submarine,77076005,Kaylee,,Josefstadt,48.2071,16.35368,Entire home/apt,81,1,157,2022-09-04,4.25,34,139,67,
38312831,***Stylish apartment close to Schönbrunn Palace***,291284846,Shala,,Rudolfsheim-Fnfhaus,48.18603,16.3237,Entire home/apt,100,1,6,2022-09-03,0.18,1,180,1,
38315616,Design Loft Hohe Warte,8632750,Andreas,,Dbling,48.24505,16.3586,Entire home/apt,101,2,7,2022-08-28,0.21,77,305,4,
38067488,Goldi studio apartment close to subway,225439306,Olga,,Penzing,48.19688,16.3108,Entire home/apt,55,3,3,2022-05-30,0.09,3,132,2,
38087517,"Sunny, cozy and silent, close to city Center.",289087983,Omid,,Josefstadt,48.21339,16.34419,Private room,19,3,16,2020-07-22,0.43,1,0,0,
38316092,Charmante Altbauwohnung bei Schloß Schönbrunn,189958642,Judith,,Meidling,48.17972,16.31948,Entire home/apt,58,3,41,2022-09-07,1.15,1,44,25,
38341492,Wipplingerstrasse – Historisches Wien,2805424,Robert,,Innere Stadt,48.21171,16.36884,Entire home/apt,75,14,6,2022-09-03,0.17,15,340,3,
38091153,Lovely apartment in the heart of Vienna,289112469,Sarah,,Wieden,48.19882,16.36552,Entire home/apt,100,2,0,,,1,0,0,
38097992,Belvedere Mint City Appartement,4935619,Andreas,,Landstra§e,48.1905,16.38582,Entire home/apt,85,4,28,2022-08-13,0.82,1,11,12,
38369632,Sun Rooftop,290668786,Sun,,Whring,48.2259,16.33389,Entire home/apt,180,2,21,2022-08-05,0.57,1,89,12,
38099350,Brand new flat by the UN/River Danube !! - 52 sqm!,289192113,Rita,,Donaustadt,48.2413,16.43303,Entire home/apt,73,3,39,2022-09-03,1.14,1,125,26,
38370348,COZY❤️COLORFUL🧡NETFLIX💛NEAR💚THE💙INNER💜CITY,35752313,Elena,,Whring,48.22707,16.33278,Entire home/apt,52,7,45,2022-08-06,1.23,1,80,17,
38372785,Schubert Park Apartment near Volksopera Vienna,17285399,Eva,,Whring,48.22337,16.33774,Entire home/apt,53,1,120,2022-09-07,3.30,1,183,48,
38108701,Zentrale ruhige Wohnung (Sightseeing&Konzerte),289305667,Katharina,,Rudolfsheim-Fnfhaus,48.1972,16.3262,Entire home/apt,50,2,11,2019-12-26,0.32,1,0,0,
38112825,"Fleischmark appart, Stephansdom near",268436338,Michael,,Innere Stadt,48.21041,16.37844,Entire home/apt,10,1,1,2019-11-05,0.03,2,0,0,
38115959,SKY9 Two-Bedroom Penthouse Apartment with terrace,1493785,Mike,,Margareten,48.1814,16.35837,Entire home/apt,111,30,1,2019-12-17,0.03,19,285,0,
38381292,"Ganze Wohnung, gute Anbindungen, 15 min zum Center",96386129,Florian,,Favoriten,48.17548,16.38375,Entire home/apt,39,1,24,2019-12-23,0.66,1,0,0,
38382481,Vienna Residence | Beautiful apartment Vienna near the leafy Stadtpark - great for short term and long term rent #2533,15935294,Vienna Residence GmbH,,Landstra§e,48.19758,16.38219,Entire home/apt,125,1,1,2022-04-30,0.22,99,353,1,
38613417,Top 7! Sweet new and cozy apartment-self check in!,294838418,Caaldo,,Favoriten,48.17598,16.35567,Entire home/apt,29,4,37,2022-09-06,1.09,5,118,24,
38382496,Vienna Residence | Exclusively furnished and fully equipped short term apartment in the 3. district of Vienna #2536,15935294,Vienna Residence GmbH,,Landstra§e,48.19864,16.38425,Entire home/apt,107,1,5,2022-08-19,0.14,99,341,2,
38613791,Top8! A place to relax - apartment - new and cozy!,294838418,Caaldo,,Favoriten,48.17603,16.35623,Entire home/apt,29,3,70,2022-09-01,1.96,5,54,39,
38382499,Small apartment in quiet location near the center,292324459,Dennis,,Ottakring,48.22028,16.31841,Entire home/apt,60,2,8,2020-01-02,0.23,1,0,0,
38382527,"Vienna Residence | Individual furnished Flat in Vienna, near Belvedere Palace #2531",15935294,Vienna Residence GmbH,,Landstra§e,48.19913,16.38384,Entire home/apt,105,1,2,2022-06-04,0.34,99,331,2,
38614314,"Gemütliches 4 Stern-Appartement, absolute Ruhelage",294852978,Anna,,Meidling,48.17752,16.32846,Entire home/apt,80,7,3,2022-07-03,0.09,1,365,1,
38382555,Vienna Residence | Lucid business apartment Vienna in the third district with modern furniture - live near the Belvedere palace #2535,15935294,Vienna Residence GmbH,,Landstra§e,48.19728,16.38235,Entire home/apt,96,1,10,2022-06-09,0.30,99,356,2,
38382594,Vienna Residence | Beautiful business apartment in best location near Belvedere. Park and many restaurants nearby. #2441,15935294,Vienna Residence GmbH,,Landstra§e,48.19749,16.38442,Entire home/apt,97,1,2,2022-07-24,0.69,99,337,2,
38382634,"90sqm - Terrace - Near Danube - AC, Netflix",9043484,Gerrit,,Leopoldstadt,48.22395,16.40703,Entire home/apt,220,1,44,2022-08-08,1.21,6,0,4,
38383141,Vienna Residence | Modern apartment with a lot of space and direct view of the Naschmarkt #6318,15935294,Vienna Residence GmbH,,Wieden,48.19809,16.3664,Entire home/apt,148,1,6,2022-07-12,0.17,99,330,3,
38614594,Top9! Nice charming Apartment - new & very cosy!,294838418,Caaldo,,Favoriten,48.178,16.35746,Entire home/apt,29,3,69,2022-09-06,1.92,5,90,46,
38383601,Vienna Residence | Stylish and modern apartment in the city center of Vienna close to Vienna City Park #2534,15935294,Vienna Residence GmbH,,Landstra§e,48.19935,16.38292,Entire home/apt,107,1,1,2022-08-21,1,99,362,1,
38617082,Top10! 2 Zimmer für 6 Personen Apartment,294838418,Caaldo,,Favoriten,48.17746,16.35582,Entire home/apt,39,4,26,2022-09-04,0.77,5,159,17,
38631309,Vienna Gold Apartment 5P,10224269,Bernd,,Rudolfsheim-Fnfhaus,48.197189,16.33017,Entire home/apt,92,1,1,2022-04-25,0.21,3,348,1,
38393194,Elegant apartment - centrally located,281777117,Karin,,Margareten,48.18532,16.36116,Entire home/apt,75,2,27,2022-03-27,0.75,2,0,7,
38632532,Modernes City-Appartement im Zentrum Wiens,10674675,Christina,,Wieden,48.1881661,16.3679513,Entire home/apt,62,3,6,2022-09-02,6,1,215,6,
38394379,Exclusive Studio City Center,11687935,Raffael,,Innere Stadt,48.21054,16.3771,Entire home/apt,94,20,3,2022-06-11,0.25,20,332,3,
38633336,AIRHOME - Spacious apartment close to center,238757298,Dominic,,Brigittenau,48.241127014160156,16.37671661376953,Entire home/apt,79,1,114,2022-08-28,3.16,1,75,66,
38398451,Amazing apartment in Wien with 1 Bedrooms and WiFi,153915560,Novasol,,Landstra§e,48.21209,16.38806,Entire home/apt,94,28,1,2022-04-16,0.20,2,323,1,
38635395,"Rooftop Apartment, panoramic view, terrace*****",295097920,Regina,,Leopoldstadt,48.22672,16.3885,Entire home/apt,196,2,1,2019-12-02,0.03,1,0,0,
38401036,Moderne trifft Tradition im Herzen Wiens,292523281,Mihai,,Wieden,48.19686,16.37464,Entire home/apt,171,2,29,2022-03-27,0.80,2,182,7,
38640096,Vienna City Apartment Crown 4,196356933,Tina,,Margareten,48.19222,16.36202,Entire home/apt,99,1,54,2022-08-23,1.49,13,154,29,
38404118,Apartment  Alina,134633584,Alina,,Wieden,48.19494,16.37334,Entire home/apt,125,2,44,2022-08-18,1.23,1,36,28,
38410980,City center studio,50467196,Ana,,Leopoldstadt,48.21615,16.37929,Entire home/apt,60,2,33,2021-11-22,0.92,1,199,9,
38641581,Deluxe Double Room with Balcony,295172750,Maximilian,,Donaustadt,48.24708,16.44053,Private room,60,1,33,2022-08-18,1.63,6,352,19,
38642010,"Small room, nice view in the middle of Vienna",295077644,Balthasar,,Landstra§e,48.19128,16.39198,Private room,26,4,3,2020-08-12,0.08,1,0,0,
38421010,"Live, Work & Enjoy: long term stay in Vienna",192806709,Kerstin & Manuel,,Wieden,48.19458,16.36239,Entire home/apt,139,7,8,2022-09-07,0.70,2,107,8,
38642482,~Stylish apartment close to the Danube river~,189895939,Dmytro,,Brigittenau,48.23444,16.3901,Entire home/apt,83,1,244,2022-09-01,6.77,7,120,98,
38421501,Smarthome Zimmer an der Donau,292797289,Stefan,,Leopoldstadt,48.23307,16.3968,Private room,40,1,0,,,1,0,0,
38642809,Classy Room 7 min to city center - (Top 6 -Room 5),253581144,Alina,,Landstra§e,48.20452,16.39421,Private room,40,2,61,2022-07-27,1.75,7,5,25,
38426098,Bella Rooms,292849225,Kristóf,,Leopoldstadt,48.22236,16.38618,Entire home/apt,79,1,2,2019-09-20,0.05,1,0,0,
38665325,cozy apartment with community garden and pool,36454181,Christina,,Floridsdorf,48.26076,16.40794,Entire home/apt,48,5,1,2019-10-12,0.03,1,0,0,
38665812,Apartement 15,59901172,Rudolf,,Margareten,48.19244,16.3586,Entire home/apt,59,3,69,2022-09-07,1.93,7,14,42,
38428887,Schönbrunn (18): 2 Zimmer Apartment mit Terrasse,270804594,Daniel F.,,Meidling,48.17351,16.32041,Entire home/apt,69,1,97,2022-08-26,3.09,17,331,55,
38681314,Cozy and private flat in the heart of Vienna,140881022,Michael F. Hermann,,Landstra§e,48.19153,16.39001,Entire home/apt,45,2,2,2019-10-01,0.06,1,0,0,
38429111,One-Bedroom Apartment - Naschmarkt,157500977,Mai,,Mariahilf,48.19699,16.35512,Entire home/apt,119,3,26,2022-08-28,0.71,13,273,13,
38430171,Quiet 83qm Mahagoni Lux Apartment near center,292895270,Deki,,Meidling,48.17892,16.34539,Entire home/apt,110,30,8,2019-10-17,0.22,2,0,0,
38682389,Home away from Home,32900895,Elena,,Favoriten,48.1741,16.39304,Private room,35,2,9,2020-06-18,0.27,2,0,0,
38688247,Ideal Flat for Couple in Vienna,45310570,Fathila,,Neubau,48.206814,16.343048,Entire home/apt,70,5,4,2022-09-11,0.72,1,353,4,
38691183,Wohnung zu vermieten in Wien,108157446,Monika,,Innere Stadt,48.21167,16.37836,Private room,155,7,0,,,1,0,0,
38442581,Brand NEW---- one room in two room Apartment.,106908358,Wojtek,,Donaustadt,48.2265,16.45858,Private room,26,30,0,,,2,238,0,
38450427,Vienna's Nº1  water - a beauty at perfect location,293110588,Vesna,,Landstra§e,48.20034,16.40091,Entire home/apt,75,1,220,2022-09-11,6.04,2,239,106,
38451706,Vienna's Nº1 chestnut-a beauty at perfect location,293110588,Vesna,,Landstra§e,48.20128,16.39966,Entire home/apt,73,1,179,2022-09-10,4.90,2,282,97,
38698130,Gorgeous flat with terrace in central Vienna,87486053,Benedikt,,Josefstadt,48.20734,16.35381,Entire home/apt,86,1,130,2022-08-24,3.58,1,4,58,
38451889,Nice Apartment Close to City Center,293104680,Easy,,Wieden,48.19617,16.37075,Entire home/apt,157,2,58,2022-08-12,1.66,19,27,17,
38698324,Acogedor apartamento cerca del Prater,295633731,Nelcy,,Leopoldstadt,48.22375,16.38774,Entire home/apt,59,1,161,2022-08-25,4.45,5,273,83,
38453326,Zimmer zentral gelegen,85357422,Katharina,,Landstra§e,48.19087,16.3859,Private room,65,2,5,2019-12-15,0.14,1,0,0,
38712420,Newly refurbished studio 20 minutes from centre,45798333,Stjepan&Dajana,,Brigittenau,48.23367,16.36584,Entire home/apt,76,2,50,2020-11-25,1.38,3,0,0,
38454279,Wer mochte wohnen fast in Natur und doch in Wien!,52422217,Daniel,,Simmering,48.1618,16.47916,Entire home/apt,70,3,16,2022-08-15,0.47,1,227,13,
38713948,1BR Hidden Gem w/ Park View,296001511,David,,Innere Stadt,48.2081,16.38018,Entire home/apt,182,3,58,2022-08-15,1.62,1,73,38,
38473141,Classy Lodging Vienna 11B 2P,120139322,Sascha,,Simmering,48.16781,16.42506,Entire home/apt,319,1,0,,,11,228,0,
38473649,"Classy Lodging Vienna 11B, 4PWZ",120139322,Sascha,,Simmering,48.16946,16.42447,Entire home/apt,244,1,1,2019-10-20,0.03,11,228,0,
38473884,Classy Lodging Vienna 11B 4PWZSZ,120139322,Sascha,,Simmering,48.16951,16.42633,Entire home/apt,244,1,1,2019-11-30,0.03,11,228,0,
38713964,UNIVERSUM APARTMENT 2,5691795,Yanita,,Brigittenau,48.23543,16.38056,Entire home/apt,130,2,41,2022-07-20,1.13,5,222,8,
38474060,"Classy Lodging Vienna 11B, 4P EB",120139322,Sascha,,Simmering,48.16835,16.42649,Entire home/apt,251,1,0,,,11,228,0,
